"filename", "language", "JavaScript", "Markdown", "SQL", "JSON", "SCSS", "TypeScript", "HTML", "comment", "blank", "total"
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/controllers/component.controller.js", "JavaScript", 68, 0, 0, 0, 0, 0, 0, 7, 12, 87
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/controllers/relation.controller.js", "JavaScript", 170, 0, 0, 0, 0, 0, 0, 8, 35, 213
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/controllers/search.controller.js", "JavaScript", 39, 0, 0, 0, 0, 0, 0, 0, 6, 45
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/controllers/task.controller.js", "JavaScript", 67, 0, 0, 0, 0, 0, 0, 0, 15, 82
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/controllers/user.controller.js", "JavaScript", 105, 0, 0, 0, 0, 0, 0, 1, 20, 126
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/controllers/weather.controller.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/database/db.sql", "SQL", 0, 0, 203, 0, 0, 0, 0, 14, 57, 274
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/docs/component-manager.md", "Markdown", 0, 14, 0, 0, 0, 0, 0, 0, 13, 27
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/docs/create-folder.md", "Markdown", 0, 1, 0, 0, 0, 0, 0, 0, 2, 3
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/package-lock.json", "JSON", 0, 0, 0, 4609, 0, 0, 0, 0, 1, 4610
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/package.json", "JSON", 0, 0, 0, 29, 0, 0, 0, 0, 1, 30
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/routes/chat.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/routes/relation.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/routes/social.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/routes/task.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/routes/user.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/server.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/utility/file.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/darrellparkhouse/projects/html-scss/portfolio-angular-2023/ng-portfolio-2023/server/utility/folder.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 1, 1, 11
"Total", "-", 498, 39, 203, 4638, 3, 1059, 103, 35, 527, 7105
